"Data Source","World Development Indicators",

"Last Updated Date","2023-03-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Central African Republic","CAF","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","19.2727184145465","19.2053010065348","20.3278663198068","19.5583591278648","22.4137898186687","22.2222195121951","21.39175","22.0843622828784","20.0105965584134","20.0479581961591","20.0881471956782","18.9288884777415","18.9503350949702","19.5222723644682","19.9309088309617","17.1284111267617","13.5432088928683","12.3562940971371","14.0803486708568","15.6304696493159","15.1425190089695","14.9894076270064","15.9007668165096","16.8924061576793","14.2447067139079","15.1284921952412","15.5874096545194","17.4631935324789","16.1320033550278","15.800972476971","15.3797912072504","16.6300792398737","17.1265884090623","15.2500807781211","16.4836978602384","14.9132906447296","12.9066062055561","11.854070023441","11.4603028301176","16.9832365235768","16.284531790337","14.0101371633625","13.8293755305992","10.357838835437","10.4326000330075","8.70797373464736","6.85806710112307","6.36686672722155","7.05239241446022","7.18439002916867","7.63618270005339","7.14770875692839","10.9198859827975","17.3592051258419","15.5309338184523","14.776798538189","14.408108617903","14.0670343149476","7.70001000295874","8.0446400022651","9.67704000219521","9.09321999877402",
"Canada","CAN","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","16.4553286378929","16.3655820274212","16.4191630630327","16.4084964974058","16.3596779472724","17.1550422575225","18.4224958033385","19.1511520921517","19.7043057824436","21.239592115339","21.3936226355102","21.3184332516675","20.6418714415567","20.9899679439736","22.5376677568752","22.2668986154092","22.7363284106229","22.1929502602688","21.4638427880054","21.5609553248423","21.4741188872334","23.0328900931554","22.7550745667646","22.118750312335","22.1408422426341","22.1847649918963","21.5961505509454","21.2057636038379","21.4502874327754","22.6999539680547","24.1032930856214","24.5271424361644","23.9640186514246","22.7487533359426","21.7277281648498","20.8286125343194","19.8533457566752","19.8366043300703","19.3207377194749","19.1064161806335","19.5093203790186","19.7787192119877","19.8962017689692","19.4174844503805","19.0759109803014","19.2487641773811","19.2505356033619","19.7194394824506","21.9645855050549","21.4754574603582","21.1458668604215","21.0578451788387","20.7043347111761","20.266560128167","20.8778251262785","21.0480401948524","20.7033313853187","20.6815221553072","20.8335676897876","22.6518558395914","21.6976337766718",
"Central Europe and the Baltics","CEB","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.6239395447681","19.1483603410743","18.8979819882824","18.7237070703527","19.3560698608588","19.1728093168217","19.1552643444257","19.3608208878768","19.9140962816607","19.0344253302559","18.9428255908376","18.820560966712","18.0884790842262","18.549839394659","19.338424482484","19.1730533251437","18.2350764685682","18.0148614786576","18.2183909739962","18.158897792471","17.8722896147758","18.0377375160025","17.9477840823016","18.1157410819586","18.5603105446337","20.0074748185599","19.5636790368068",
"Switzerland","CHE","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","9.37238059523152","9.52991323211759","9.77068328784091","10.0485898983917","9.8493395320906","9.95615432359608","10.0954136317089","10.044779216651","10.2324652977559","10.6538693305578","10.8749824420454","11.4594732113828","11.8286569176593","11.8399273282628","11.8569071032063","11.8081944965479","11.8958289485891","11.6300815887786","11.33429094214","11.3520008625821","11.1598909444037","11.1637674855913","11.542897557961","11.7348935607647","11.5149095992384","11.2482518062864","10.7427651651168","10.4244100328755","10.5706989010013","11.3846246387676","11.1836121803075","11.2755715577404","11.3149273831192","11.4125791729509","11.4816364729739","11.5375670168373","11.5149617444437","11.5093914980384","11.2649207517523","11.3549037641088","12.1396758493691","12.1328241781478",
"Channel Islands","CHI","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","10.3634232121212","10.540596952689","11.1130773314423","9.62449451180382","9.54303122592555","10.7168088690232","11.2290715371257","11.1798147931211","11.0894941633352","11.1208291424566","12.790473190901","15.2631537501638","16.0812142043662","13.1522224393794","15.7453773742218","15.6852064582497","13.9808254900433","14.5737907793701","14.4298893410793","14.2961358248088","12.4480660659014","12.9831066777748","15.7788844454112","14.3498181258675","13.471165464497","12.2277472225917","12.5809214938519","10.8819933066366","10.3642538145763","10.0873312029282","9.75470888307932","9.66571147017591","9.673892844036","10.0335428532653","9.94869640053868","9.82909968098605","11.3042387763737","11.4376438171571","11.8075864366031","12.6522045995338","12.5909258671915","12.6430976837562","12.7485938738996","12.1781884393671","11.430209505277","10.9536305505373","10.2971154567711","10.5459552760315","11.2649291903551","12.8685277947982","12.5461769482952","12.3111909098139","12.3259315107559","12.785584217582","13.2263259780902","13.5921177180408","14.342667619282","14.648713196238","14.8564737574086","15.2250792613683","16.0357915528842","14.3620279002199",
"China","CHN","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","12.4408420719679","14.2984236306094","12.6888525727069","13.5349353440679","12.6844889108103","11.787321839677","12.0892106157675","10.9060491806933","11.1267478412935","11.7392198756498","10.9617831337457","11.8443026252595","12.0098651661182","11.4792406175169","12.0489331470807","11.7039685441684","12.6718289433179","12.5392949261538","12.8990685920316","13.7794437266086","13.7500425366324","13.182561754987","13.2082189248271","13.9557469027439","15.0731319886377","14.2139488900038","13.8519825742135","13.1086297701779","12.4978745924025","13.1882621699166","13.6565211590165","14.0016336455952","14.440663060466","14.3527403246155","14.0912364629796","13.3081122995337","13.1982274461662","13.7526369500148","14.9460106754319","16.3656909553237","16.8384298541224","16.4134393502671","16.0704244133075","15.3142093188134","14.6253423054435","14.7976625422492","14.8205159520298","14.6267619273522","14.4856143895483","14.7529761302842","14.5870205779812","15.2388649382256","15.7560783884958","15.8840158888667","15.8170446518306","16.217886773415","16.3637555619297","16.3248622163495","16.5358083434983","16.7705109115132","17.1301354523184","15.9199461173099",
"Cote d'Ivoire","CIV","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","7.93812644171078","8.87139590629046","9.46881139333509","9.42467992136692","10.0301526079251","10.7808338900222","10.7313199711039","10.9609603346026","11.2232063341517","12.2068379760312","13.5719638018752","15.9330601332503","15.5974715173275","15.7574518579107","16.1975639982696","16.9922112243961","16.1849187576955","13.6239602856786","16.2889836790051","18.191166924484","16.8565978181343","17.61368726166","17.3932287127274","16.8585464598613","15.1630711994765","14.0870225584823","15.1281347126892","16.2944403531153","17.1027248943555","18.2542783227454","16.7997469629584","16.3612486220463","17.4418207904825","15.4744026756448","12.0241102731615","10.6082415319079","","","","","","","","","","","","","","","","","","","","8.74242001908724","9.51716152414692","10.1652711850205","10.2409781481538","10.1132195931221","10.6911344602979","9.97404833127795",
"Cameroon","CMR","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","13.0325805996194","14.8254428097142","13.8514941790135","13.2432429142231","13.5616915230814","11.9736022039237","12.1843877548868","12.182175638238","11.5620575790601","11.0340847214671","10.8933537772389","10.75812419566","9.82014532384022","9.77000551723146","9.23675585860929","9.70075195959193","8.85660198156896","8.83774433095354","9.49961822349344","9.58998422704882","8.99484195623199","11.3366026026578","12.1548226743059","10.7282015163495","10.7711142090104","12.7505372001011","13.2746538731139","12.8125681439644","13.6675395959631","11.4268913785231","10.8161712414968","11.5261039363355","10.849488107737","10.5576765578271","11.0648078449083","10.792113437517","11.6711671108489","11.1607519951444","11.1942263713765","10.9954329979934","10.6901540882531","9.92118237803901","10.0705740006238","11.0410915864068","11.2606686908107","11.4130574102681","12.054704648506","12.2579541222871","12.2644051898674","12.0589330375635","12.25388557564","12.1243456243326","11.6804244481323","11.920018840418","12.0963512548066","12.2819316968054","11.9604263394304",
"Congo, Dem. Rep.","COD","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.36388436066145","4.91370555302458","6.20080120842429","7.80125009751563","8.10018126407853","5.91230327589474","2.05758943003572","3.80020812665275","5.87923214957335","4.9458134683728","6.25487040312442","5.39983227705503","5.95265366132296","6.94772159243724","8.25178537464433","7.08993893052381","7.29510963115609","8.0644587723361","7.8212600759098","8.18503982008327","8.32176727721572","9.05619474109161","7.43795742162867","5.45682325993673","6.31759389454562","6.92914731915532","7.57563823668699","8.26179625751041",
"Congo, Rep.","COG","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","15.0959692968987","13.6021457544234","13.7548965612759","15.26065871454","14.5582362008466","14.1975258852827","15.6826549815498","16.0958948794341","18.0064308681672","17.7068317601345","16.9736842105263","17.1364090857692","17.3913043478261","17.5496688741722","17.8140596167495","18.0048722627737","17.6927287853577","19.3616968085106","22.9450327786183","20.3921568627451","17.5915621531631","13.4391748200111","13.4929028169014","15.5405405405405","14.7835159102765","16.4503502266172","24.9526672262019","20.5775326218586","21.0470409711684","19.4936370395392","19.5538057742782","27.7403408351763","26.9317362184441","27.6610972240495","21.813998941325","15.7238492709714","12.8460413941679","20.9474072434904","24.1961568559256","15.0580970123508","11.5680697928026","14.089732949275","18.3571666112404","17.3589920267743","14.9727176480169","12.5058288454194","12.7495181020298","16.8009690515351","12.1410467649389","13.4117928518257","10.5717695005542","12.8349574887585","13.7571530354376","14.0730173988644","16.7401834803516","20.1904370700111","22.7930959536251","19.2923516990631","14.5945704974532","13.2663890872392","19.1215212894852","19.1222054550839",
"Colombia","COL","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","6.37628417711344","6.781266888005","7.04725198250252","7.41422476479305","6.64865393236273","8.31239254066922","8.70027972982193","8.58539240746","8.46223558732055","8.80531290276386","9.25222945288021","10.9663472024428","9.56891368780786","9.46331633492351","8.74981388654524","8.9299643551843","8.20673718225713","7.711419509545","8.55647194517349","9.31362859043907","10.0923293205753","10.4335695513304","10.9224449785328","10.9544856697653","11.0364768406445","10.6982786344342","9.80875538969316","9.84069412928323","10.0787224110989","10.5545366813872","12.4524654899488","11.7592720369725","13.1328297032988","14.0515703261773","14.4734544198645","14.9483765869675","17.9945338654797","19.9213136419587","20.3069357941294","22.1605930735792","16.4728505593893","16.5662317191423","16.0408930267443","15.6103471699499","15.6815981180263","13.9561720687186","13.8806197000031","13.7300294511628","13.143945911691","13.8041445529473","13.7602470315774","13.3492616590983","13.4754773768317","14.0973234578689","14.2437505161206","14.8116297912742","14.5412847223026","14.8806426275244","15.4214808598175","15.7732334152149","17.1668907870982","16.3218231996323",
"Comoros","COM","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","11.044449896291","11.0450950256775","11.0442231998148","11.0449192002191","11.0453013481364","11.0453604281463","11.0449181379089","11.0451704489442","11.0451865664614","11.0453214361121","11.0447123193981","11.0453599458389","11.0452150066906","11.0450880394267","11.0450680911895","11.0446680566077","11.0450806186245","11.0452251856959","11.0450240295071","11.0447997825693","11.0449915791162","11.0448450335713","11.0448825257306","11.0450572412372","11.0448344790989","11.0450612819511","11.0451328112724","10.7241262205604","10.9341534764666","11.4767702579134","11.1388437944246","10.6599630526886","10.04360076507","9.3267581993678","10.2752323748629","10.5919046751925","10.6149160629911","10.823776632134","10.2296889355558","10.0948841035328","10.5607884014024","10.1497636872213",
